"responseId","userId","trainingId","score","responseDate"
2916,196,87,74,"2024-10-07"
2917,226,25,61,"2024-10-07"
2918,184,100,93,"2024-10-06"
2919,51,87,10,"2024-10-07"
2920,284,84,59,"2024-10-07"
2921,66,70,17,"2024-10-07"
2922,193,98,61,"2024-10-07"
2923,217,67,94,"2024-10-07"
2924,111,23,51,"2024-10-06"
2925,94,75,61,"2024-10-07"
2926,125,50,99,"2024-10-06"
2927,140,49,64,"2024-10-07"
2928,128,87,13,"2024-10-07"
2929,125,87,2,"2024-10-07"
2930,172,77,84,"2024-10-07"
2931,186,53,74,"2024-10-06"
2932,242,75,99,"2024-10-06"
2933,201,88,77,"2024-10-07"
2934,61,6,39,"2024-10-06"
2935,64,33,9,"2024-10-06"
2936,273,28,25,"2024-10-06"
2937,178,47,79,"2024-10-06"
2938,286,78,47,"2024-10-06"
2939,180,35,39,"2024-10-07"
2940,217,58,65,"2024-10-06"
2941,187,25,9,"2024-10-06"
2942,75,76,71,"2024-10-06"
2943,222,4,63,"2024-10-06"
2944,114,80,10,"2024-10-06"
2945,167,74,31,"2024-10-06"
2946,291,18,24,"2024-10-07"
2947,50,18,85,"2024-10-06"
2948,42,46,52,"2024-10-06"
2949,246,19,54,"2024-10-07"
2950,285,10,30,"2024-10-06"
2951,54,52,85,"2024-10-06"
2952,150,82,35,"2024-10-06"
2953,9,78,75,"2024-10-06"
2954,233,84,69,"2024-10-06"
2955,172,37,68,"2024-10-07"
2956,201,48,69,"2024-10-06"
2957,278,100,21,"2024-10-07"
2958,11,49,99,"2024-10-06"
2959,276,99,90,"2024-10-06"
2960,46,12,17,"2024-10-06"
2961,130,74,93,"2024-10-06"
2962,126,18,50,"2024-10-06"
2963,266,86,76,"2024-10-06"
2964,230,93,95,"2024-10-06"
2965,17,69,67,"2024-10-07"
2966,78,8,84,"2024-10-06"
2967,165,4,12,"2024-10-07"
2968,285,8,50,"2024-10-06"
2969,127,44,12,"2024-10-07"
2970,209,60,37,"2024-10-06"
2971,50,91,85,"2024-10-07"
2972,149,87,67,"2024-10-07"
2973,43,59,42,"2024-10-07"
2974,1,50,99,"2024-10-07"
2975,133,84,85,"2024-10-07"
2976,137,14,67,"2024-10-06"
2977,118,29,7,"2024-10-06"
2978,52,92,8,"2024-10-07"
2979,272,17,31,"2024-10-07"
2980,176,47,46,"2024-10-06"
2981,140,15,98,"2024-10-06"
2982,151,44,2,"2024-10-07"
2983,182,57,82,"2024-10-07"
2984,111,100,23,"2024-10-06"
2985,75,8,16,"2024-10-06"
2986,136,96,43,"2024-10-07"
2987,149,73,39,"2024-10-07"
2988,128,70,20,"2024-10-06"
2989,125,12,29,"2024-10-06"
2990,200,80,13,"2024-10-06"
2991,38,74,38,"2024-10-07"
2992,228,10,78,"2024-10-07"
2993,63,66,19,"2024-10-06"
2994,35,23,20,"2024-10-07"
2995,246,16,1,"2024-10-06"
2996,275,100,9,"2024-10-07"
2997,164,41,74,"2024-10-07"
2998,135,6,91,"2024-10-06"
2999,266,51,39,"2024-10-06"
3000,254,8,50,"2024-10-06"
3001,46,65,0,"2024-10-06"
3002,36,7,91,"2024-10-07"
3003,276,37,45,"2024-10-06"
3004,220,47,32,"2024-10-06"
3005,37,77,16,"2024-10-06"
3006,82,81,95,"2024-10-07"
3007,41,19,74,"2024-10-07"
3008,227,46,16,"2024-10-07"
3009,124,8,81,"2024-10-06"
3010,263,5,86,"2024-10-07"
3011,93,43,92,"2024-10-06"
3012,170,8,73,"2024-10-06"
3013,101,94,7,"2024-10-06"
3014,241,6,86,"2024-10-06"
3015,23,59,61,"2024-10-06"
3016,210,65,24,"2024-10-06"
3017,158,53,12,"2024-10-07"
3018,139,33,79,"2024-10-06"
3019,39,90,68,"2024-10-06"
3020,274,11,90,"2024-10-07"
3021,249,16,15,"2024-10-07"
3022,87,37,55,"2024-10-06"
3023,242,30,64,"2024-10-07"
3024,202,1,83,"2024-10-06"
3025,129,70,46,"2024-10-07"
3026,84,74,96,"2024-10-06"
3027,297,56,13,"2024-10-07"
3028,181,74,38,"2024-10-07"
3029,286,34,26,"2024-10-06"
3030,198,98,35,"2024-10-07"
3031,163,21,24,"2024-10-06"
3032,112,51,70,"2024-10-06"
3033,2,57,60,"2024-10-07"
3034,72,16,70,"2024-10-06"
3035,266,74,39,"2024-10-06"
3036,196,98,28,"2024-10-06"
3037,89,29,48,"2024-10-06"
3038,72,63,23,"2024-10-07"
3039,292,72,17,"2024-10-07"
3040,13,15,1,"2024-10-06"
3041,245,37,30,"2024-10-06"
3042,36,80,31,"2024-10-06"
3043,79,41,21,"2024-10-06"
3044,267,3,74,"2024-10-07"
3045,280,16,90,"2024-10-07"
3046,64,20,99,"2024-10-06"
3047,293,57,27,"2024-10-06"
3048,31,87,85,"2024-10-06"
3049,80,98,3,"2024-10-07"
3050,204,88,18,"2024-10-07"
3051,119,33,46,"2024-10-07"
3052,189,14,81,"2024-10-07"
3053,277,14,94,"2024-10-07"
3054,117,59,79,"2024-10-07"
3055,225,91,14,"2024-10-06"
3056,125,71,66,"2024-10-07"
3057,293,51,31,"2024-10-06"
3058,177,60,74,"2024-10-06"
3059,92,6,65,"2024-10-07"
3060,237,2,87,"2024-10-06"
3061,131,41,51,"2024-10-06"
3062,228,11,18,"2024-10-07"
3063,27,93,71,"2024-10-06"
3064,21,68,69,"2024-10-07"
3065,241,11,16,"2024-10-07"
3066,107,68,92,"2024-10-06"
3067,146,16,7,"2024-10-06"
3068,282,95,38,"2024-10-06"
3069,257,50,97,"2024-10-07"
3070,34,56,93,"2024-10-07"
3071,268,31,48,"2024-10-07"
3072,96,16,94,"2024-10-06"
3073,18,95,22,"2024-10-07"
3074,112,10,3,"2024-10-06"
3075,109,55,33,"2024-10-07"
3076,238,44,89,"2024-10-07"
3077,290,3,84,"2024-10-07"
3078,40,91,89,"2024-10-07"
3079,209,1,38,"2024-10-06"
3080,213,69,82,"2024-10-06"
3081,170,50,91,"2024-10-07"
3082,28,28,2,"2024-10-07"
3083,210,90,42,"2024-10-07"
3084,195,50,75,"2024-10-07"
3085,163,29,56,"2024-10-07"
3086,7,51,89,"2024-10-06"
3087,168,85,63,"2024-10-06"
3088,48,27,98,"2024-10-07"
3089,89,33,39,"2024-10-06"
3090,171,2,83,"2024-10-06"
3091,105,37,2,"2024-10-06"
3092,16,53,73,"2024-10-06"
3093,121,99,29,"2024-10-07"
3094,202,88,0,"2024-10-06"
3095,6,11,11,"2024-10-07"
3096,5,94,55,"2024-10-06"
3097,107,72,18,"2024-10-07"
3098,3,87,86,"2024-10-06"
3099,285,16,34,"2024-10-06"
3100,192,47,0,"2024-10-07"
3101,192,74,49,"2024-10-06"
3102,140,61,76,"2024-10-06"
3103,287,91,32,"2024-10-06"
3104,63,44,7,"2024-10-06"
3105,263,81,46,"2024-10-06"
3106,133,97,36,"2024-10-06"
3107,134,63,72,"2024-10-06"
3108,170,75,41,"2024-10-06"
3109,137,98,12,"2024-10-06"
3110,227,87,54,"2024-10-06"
3111,64,29,81,"2024-10-06"
3112,71,4,11,"2024-10-06"
3113,243,29,92,"2024-10-06"
3114,291,36,49,"2024-10-07"
3115,82,69,15,"2024-10-07"
3116,117,43,56,"2024-10-07"
3117,134,97,94,"2024-10-07"
3118,88,73,64,"2024-10-07"
3119,211,58,29,"2024-10-06"
3120,14,59,22,"2024-10-06"
3121,253,10,5,"2024-10-07"
3122,150,24,66,"2024-10-06"
3123,113,48,13,"2024-10-07"
3124,240,60,94,"2024-10-06"
3125,174,65,62,"2024-10-07"
3126,27,24,75,"2024-10-07"
3127,250,24,47,"2024-10-07"
3128,248,42,35,"2024-10-06"
3129,106,41,63,"2024-10-06"
3130,141,39,74,"2024-10-07"
3131,219,97,64,"2024-10-06"
3132,293,17,34,"2024-10-06"
3133,240,49,4,"2024-10-07"
3134,116,66,0,"2024-10-06"
3135,85,48,94,"2024-10-06"
3136,18,14,5,"2024-10-07"
3137,89,71,85,"2024-10-06"
3138,108,9,88,"2024-10-07"
3139,296,25,55,"2024-10-07"
3140,70,35,59,"2024-10-07"
3141,213,53,63,"2024-10-07"
3142,214,85,21,"2024-10-06"
3143,93,77,81,"2024-10-06"
3144,228,25,6,"2024-10-06"
3145,7,70,6,"2024-10-07"
3146,20,50,64,"2024-10-06"
3147,11,6,46,"2024-10-07"
3148,49,35,42,"2024-10-07"
3149,282,85,9,"2024-10-06"
3150,182,76,29,"2024-10-06"
3151,3,92,68,"2024-10-07"
3152,274,17,93,"2024-10-07"
3153,141,7,20,"2024-10-06"
3154,90,3,59,"2024-10-06"
3155,257,99,47,"2024-10-07"
3156,73,35,77,"2024-10-06"
3157,55,50,80,"2024-10-06"
3158,47,25,43,"2024-10-06"
3159,259,72,62,"2024-10-06"
3160,36,59,58,"2024-10-06"
3161,213,8,41,"2024-10-07"
3162,128,26,96,"2024-10-07"
3163,37,10,40,"2024-10-06"
3164,95,48,90,"2024-10-07"
3165,125,100,80,"2024-10-07"
3166,283,57,87,"2024-10-06"
3167,287,82,40,"2024-10-07"
3168,117,48,46,"2024-10-06"
3169,224,100,67,"2024-10-06"
3170,78,40,64,"2024-10-07"
3171,43,99,78,"2024-10-06"
3172,118,57,20,"2024-10-07"
3173,26,25,82,"2024-10-07"
3174,265,67,0,"2024-10-06"
3175,93,61,29,"2024-10-07"
3176,102,57,55,"2024-10-06"
3177,131,97,84,"2024-10-06"
3178,51,68,34,"2024-10-07"
3179,255,81,72,"2024-10-06"
3180,294,97,7,"2024-10-06"
3181,251,80,34,"2024-10-06"
3182,93,51,8,"2024-10-06"
3183,91,49,33,"2024-10-06"
3184,279,77,40,"2024-10-07"
3185,211,8,78,"2024-10-07"
3186,293,52,99,"2024-10-07"
3187,106,50,84,"2024-10-06"
3188,215,11,31,"2024-10-07"
3189,204,36,37,"2024-10-07"
3190,185,56,77,"2024-10-06"
3191,119,72,39,"2024-10-06"
3192,184,32,61,"2024-10-07"
3193,206,64,15,"2024-10-06"
3194,234,27,62,"2024-10-07"
3195,35,90,82,"2024-10-06"
3196,167,27,71,"2024-10-07"
3197,101,54,59,"2024-10-06"
3198,104,13,44,"2024-10-07"
3199,278,52,4,"2024-10-07"
3200,299,5,36,"2024-10-06"
3201,230,44,29,"2024-10-06"
3202,44,75,29,"2024-10-07"
3203,167,31,46,"2024-10-07"
3204,283,62,14,"2024-10-06"
3205,3,5,41,"2024-10-06"
3206,245,62,100,"2024-10-07"
3207,244,40,87,"2024-10-06"
3208,24,71,23,"2024-10-06"
3209,211,33,54,"2024-10-06"
3210,261,87,3,"2024-10-07"
3211,135,39,97,"2024-10-07"
3212,281,35,65,"2024-10-06"
3213,256,93,99,"2024-10-06"
3214,253,84,74,"2024-10-07"
3215,282,8,61,"2024-10-06"
3216,268,34,73,"2024-10-07"
3217,77,77,5,"2024-10-07"
3218,43,81,17,"2024-10-07"
3219,208,80,89,"2024-10-06"
3220,78,92,94,"2024-10-06"
3221,208,30,18,"2024-10-07"
3222,34,45,35,"2024-10-06"
3223,202,14,25,"2024-10-07"
3224,149,10,86,"2024-10-07"
3225,25,73,95,"2024-10-06"
3226,23,21,32,"2024-10-06"
3227,172,58,19,"2024-10-07"
3228,235,51,17,"2024-10-07"
3229,81,45,20,"2024-10-06"
3230,32,24,4,"2024-10-06"
3231,89,71,83,"2024-10-06"
3232,83,32,64,"2024-10-06"
3233,86,33,35,"2024-10-06"
3234,98,8,8,"2024-10-07"
3235,196,66,30,"2024-10-07"
3236,214,16,77,"2024-10-07"
3237,231,59,69,"2024-10-06"
3238,252,90,17,"2024-10-06"
3239,177,50,87,"2024-10-07"
3240,194,9,10,"2024-10-06"
3241,268,22,71,"2024-10-07"
3242,257,13,53,"2024-10-06"
3243,1,16,32,"2024-10-07"
3244,158,1,70,"2024-10-07"
3245,213,61,19,"2024-10-06"
3246,287,44,68,"2024-10-07"
3247,187,5,58,"2024-10-06"
3248,273,25,31,"2024-10-07"
3249,282,63,62,"2024-10-06"
3250,75,61,40,"2024-10-07"
3251,38,91,85,"2024-10-06"
3252,190,22,91,"2024-10-07"
3253,193,96,44,"2024-10-06"
3254,294,92,18,"2024-10-06"
3255,211,1,39,"2024-10-06"
3256,88,34,27,"2024-10-06"
3257,199,32,28,"2024-10-06"
3258,98,58,77,"2024-10-06"
3259,34,64,17,"2024-10-06"
3260,16,55,99,"2024-10-06"
3261,201,32,57,"2024-10-07"
3262,300,70,40,"2024-10-07"
3263,25,50,35,"2024-10-07"
3264,226,17,88,"2024-10-07"
3265,191,14,11,"2024-10-07"
3266,22,66,38,"2024-10-06"
3267,233,25,67,"2024-10-06"
3268,237,58,96,"2024-10-06"
3269,256,32,85,"2024-10-06"
3270,269,43,41,"2024-10-06"
3271,114,52,22,"2024-10-06"
3272,132,65,80,"2024-10-07"
3273,97,14,20,"2024-10-06"
3274,159,48,40,"2024-10-06"
3275,57,69,80,"2024-10-06"
3276,144,89,64,"2024-10-06"
3277,88,39,22,"2024-10-06"
3278,277,98,86,"2024-10-06"
3279,247,62,64,"2024-10-06"
3280,22,20,85,"2024-10-06"
3281,275,63,56,"2024-10-07"
3282,144,54,89,"2024-10-06"
3283,272,65,73,"2024-10-07"
3284,288,15,30,"2024-10-07"
3285,159,36,20,"2024-10-07"
3286,278,39,1,"2024-10-07"
3287,255,97,88,"2024-10-07"
3288,114,10,25,"2024-10-06"
3289,169,85,93,"2024-10-07"
3290,125,91,43,"2024-10-07"
3291,19,38,9,"2024-10-06"
3292,109,30,40,"2024-10-06"
3293,216,27,34,"2024-10-07"
3294,142,81,4,"2024-10-07"
3295,238,82,93,"2024-10-06"
3296,261,7,43,"2024-10-06"
3297,216,75,14,"2024-10-07"
3298,8,14,4,"2024-10-06"
3299,204,75,68,"2024-10-07"
3300,80,100,31,"2024-10-06"
3301,137,16,43,"2024-10-06"
3302,21,86,24,"2024-10-06"
3303,121,28,32,"2024-10-07"
3304,92,73,20,"2024-10-06"
3305,155,25,9,"2024-10-06"
3306,244,12,57,"2024-10-06"
3307,75,38,78,"2024-10-07"
3308,183,39,77,"2024-10-07"
3309,201,62,38,"2024-10-06"
3310,253,19,71,"2024-10-07"
3311,300,50,42,"2024-10-07"
3312,158,57,75,"2024-10-07"
3313,177,23,34,"2024-10-07"
3314,93,37,49,"2024-10-06"
3315,102,66,6,"2024-10-07"
3316,125,96,44,"2024-10-06"
3317,265,33,87,"2024-10-06"
3318,156,3,90,"2024-10-06"
3319,162,37,84,"2024-10-06"
3320,258,68,98,"2024-10-06"
3321,259,91,86,"2024-10-07"
3322,117,98,86,"2024-10-07"
3323,204,15,4,"2024-10-07"
3324,164,41,24,"2024-10-07"
3325,172,20,28,"2024-10-06"
3326,230,84,39,"2024-10-07"
3327,237,7,81,"2024-10-07"
3328,224,5,59,"2024-10-06"
3329,188,43,94,"2024-10-07"
3330,236,13,72,"2024-10-07"
3331,19,5,65,"2024-10-07"
3332,37,8,49,"2024-10-07"
3333,287,28,13,"2024-10-07"
3334,289,74,59,"2024-10-06"
3335,191,92,73,"2024-10-06"
3336,71,72,25,"2024-10-06"
3337,214,40,32,"2024-10-06"
3338,187,52,45,"2024-10-07"
3339,252,32,90,"2024-10-06"
3340,284,64,47,"2024-10-06"
3341,32,74,97,"2024-10-07"
3342,263,47,99,"2024-10-07"
3343,275,17,98,"2024-10-07"
3344,272,78,41,"2024-10-06"
3345,281,1,67,"2024-10-06"
3346,159,91,55,"2024-10-06"
3347,258,57,0,"2024-10-06"
3348,209,92,89,"2024-10-07"
3349,276,6,92,"2024-10-06"
3350,240,31,15,"2024-10-07"
3351,246,10,82,"2024-10-06"
3352,33,13,94,"2024-10-07"
3353,233,33,7,"2024-10-06"
3354,90,45,70,"2024-10-06"
3355,133,50,94,"2024-10-06"
3356,85,21,28,"2024-10-07"
3357,48,31,80,"2024-10-07"
3358,233,94,31,"2024-10-06"
3359,216,99,87,"2024-10-07"
3360,221,36,15,"2024-10-07"
3361,92,34,28,"2024-10-06"
3362,58,5,80,"2024-10-06"
3363,292,84,82,"2024-10-07"
3364,176,14,41,"2024-10-06"
3365,210,94,74,"2024-10-06"
3366,200,75,65,"2024-10-06"
3367,200,94,31,"2024-10-07"
3368,280,80,70,"2024-10-06"
3369,253,4,79,"2024-10-07"
3370,270,85,77,"2024-10-06"
3371,187,48,50,"2024-10-07"
3372,131,30,96,"2024-10-07"
3373,270,60,0,"2024-10-07"
3374,189,78,44,"2024-10-06"
3375,199,31,92,"2024-10-06"
3376,142,58,15,"2024-10-07"
3377,253,50,4,"2024-10-07"
3378,149,62,83,"2024-10-07"
3379,98,61,37,"2024-10-06"
3380,295,18,93,"2024-10-06"
3381,109,27,32,"2024-10-07"
3382,204,41,41,"2024-10-07"
3383,16,6,35,"2024-10-06"
3384,239,54,37,"2024-10-06"
3385,119,87,66,"2024-10-06"
3386,256,82,31,"2024-10-06"
3387,295,15,11,"2024-10-06"
3388,198,36,1,"2024-10-06"
3389,225,2,56,"2024-10-07"
3390,236,89,53,"2024-10-06"
3391,164,14,8,"2024-10-06"
3392,240,60,6,"2024-10-07"
3393,121,95,40,"2024-10-07"
3394,16,7,66,"2024-10-07"
3395,138,16,48,"2024-10-06"
3396,111,68,27,"2024-10-07"
3397,219,64,73,"2024-10-07"
3398,287,100,61,"2024-10-07"
3399,250,85,7,"2024-10-06"
3400,189,69,77,"2024-10-07"
3401,196,93,37,"2024-10-06"
3402,136,6,77,"2024-10-07"
3403,31,87,12,"2024-10-06"
3404,290,12,78,"2024-10-07"
3405,290,68,70,"2024-10-06"
3406,172,8,11,"2024-10-07"
3407,42,1,81,"2024-10-07"
3408,242,22,93,"2024-10-06"
3409,150,56,49,"2024-10-07"
3410,268,10,53,"2024-10-07"
3411,233,52,15,"2024-10-07"
3412,83,34,62,"2024-10-07"
3413,20,2,85,"2024-10-06"
3414,176,53,2,"2024-10-06"
3415,51,25,42,"2024-10-07"
3416,12,56,91,"2024-10-06"
3417,15,94,58,"2024-10-07"
3418,251,93,83,"2024-10-07"
3419,255,63,31,"2024-10-06"
3420,245,40,10,"2024-10-07"
3421,276,81,40,"2024-10-06"
3422,226,5,49,"2024-10-07"
3423,213,68,79,"2024-10-06"
3424,285,7,66,"2024-10-07"
3425,79,63,61,"2024-10-06"
3426,138,42,90,"2024-10-07"
3427,247,39,55,"2024-10-06"
3428,72,57,12,"2024-10-07"
3429,261,12,95,"2024-10-06"
3430,171,51,23,"2024-10-06"
3431,130,70,29,"2024-10-07"
3432,106,70,25,"2024-10-06"
3433,176,74,70,"2024-10-07"
3434,51,22,81,"2024-10-07"
3435,268,60,51,"2024-10-06"
3436,43,90,49,"2024-10-07"
3437,240,8,18,"2024-10-06"
3438,182,77,3,"2024-10-06"
3439,274,81,5,"2024-10-07"
3440,99,14,32,"2024-10-06"
3441,148,87,50,"2024-10-07"
3442,270,44,3,"2024-10-06"
3443,233,49,91,"2024-10-06"
3444,209,34,59,"2024-10-06"
3445,241,88,80,"2024-10-07"
3446,4,15,56,"2024-10-06"
3447,258,73,14,"2024-10-06"
3448,142,42,52,"2024-10-06"
3449,263,96,14,"2024-10-07"
3450,128,3,72,"2024-10-07"
3451,51,79,100,"2024-10-06"
3452,149,91,44,"2024-10-06"
3453,39,80,96,"2024-10-07"
3454,135,11,14,"2024-10-06"
3455,297,33,84,"2024-10-06"
3456,200,30,67,"2024-10-07"
3457,132,63,7,"2024-10-06"
3458,233,68,10,"2024-10-06"
3459,214,74,45,"2024-10-07"
3460,70,48,87,"2024-10-07"
3461,40,8,7,"2024-10-06"
3462,264,35,19,"2024-10-07"
3463,220,9,40,"2024-10-07"
3464,277,22,87,"2024-10-06"
3465,10,25,61,"2024-10-06"
3466,59,36,50,"2024-10-06"
3467,105,88,25,"2024-10-06"
3468,133,42,92,"2024-10-06"
3469,179,70,21,"2024-10-06"
3470,170,46,85,"2024-10-07"
3471,188,85,75,"2024-10-07"
3472,195,42,52,"2024-10-07"
3473,144,9,47,"2024-10-06"
3474,32,71,88,"2024-10-06"
3475,70,9,4,"2024-10-06"
3476,245,21,37,"2024-10-06"
3477,226,46,4,"2024-10-06"
3478,265,77,66,"2024-10-07"
3479,188,50,4,"2024-10-06"
3480,42,23,47,"2024-10-06"
3481,194,66,64,"2024-10-07"
3482,169,38,12,"2024-10-07"
3483,128,90,12,"2024-10-06"
3484,222,38,21,"2024-10-07"
3485,152,83,89,"2024-10-06"
3486,228,31,37,"2024-10-06"
3487,148,40,26,"2024-10-06"
3488,23,12,79,"2024-10-07"
3489,60,14,52,"2024-10-07"
3490,51,50,41,"2024-10-06"
3491,84,92,65,"2024-10-07"
3492,237,71,80,"2024-10-06"
3493,216,44,79,"2024-10-07"
3494,279,79,99,"2024-10-06"
3495,196,14,36,"2024-10-06"
3496,240,98,95,"2024-10-06"
3497,101,93,60,"2024-10-07"
3498,75,43,99,"2024-10-06"
3499,64,60,93,"2024-10-06"
3500,163,92,49,"2024-10-06"
3501,298,98,62,"2024-10-06"
3502,289,82,3,"2024-10-07"
3503,281,53,57,"2024-10-07"
3504,136,57,14,"2024-10-07"
3505,289,70,2,"2024-10-07"
3506,17,63,42,"2024-10-06"
3507,157,62,56,"2024-10-07"
3508,69,78,45,"2024-10-07"
3509,188,28,36,"2024-10-06"
3510,120,87,46,"2024-10-07"
3511,107,12,72,"2024-10-07"
3512,209,87,42,"2024-10-06"
3513,267,74,41,"2024-10-06"
3514,138,51,86,"2024-10-06"
3515,124,13,45,"2024-10-06"
3516,165,91,87,"2024-10-06"
3517,167,14,84,"2024-10-07"
3518,232,22,10,"2024-10-06"
3519,112,90,55,"2024-10-06"
3520,75,63,65,"2024-10-06"
3521,179,85,62,"2024-10-06"
3522,187,43,83,"2024-10-07"
3523,24,83,21,"2024-10-07"
3524,185,8,54,"2024-10-07"
3525,150,68,77,"2024-10-07"
3526,113,73,45,"2024-10-07"
3527,71,75,68,"2024-10-07"
3528,225,72,76,"2024-10-06"
3529,95,33,77,"2024-10-06"
3530,25,38,81,"2024-10-06"
3531,41,27,100,"2024-10-06"
3532,283,41,30,"2024-10-06"
3533,125,52,23,"2024-10-06"
3534,260,34,52,"2024-10-07"
3535,254,55,51,"2024-10-07"
3536,47,11,19,"2024-10-07"
3537,190,54,70,"2024-10-06"
3538,78,75,1,"2024-10-06"
3539,155,64,65,"2024-10-07"
3540,117,45,30,"2024-10-06"
3541,237,95,67,"2024-10-07"
3542,113,98,10,"2024-10-06"
3543,235,9,57,"2024-10-07"
3544,58,32,68,"2024-10-07"
3545,114,28,26,"2024-10-07"
3546,114,62,12,"2024-10-06"
3547,106,10,47,"2024-10-06"
3548,51,95,89,"2024-10-06"
3549,142,80,34,"2024-10-06"
3550,192,94,91,"2024-10-06"
3551,46,20,60,"2024-10-07"
3552,279,20,77,"2024-10-07"
3553,173,45,40,"2024-10-06"
3554,190,7,61,"2024-10-06"
3555,51,100,34,"2024-10-06"
3556,31,83,81,"2024-10-06"
3557,104,99,78,"2024-10-06"
3558,161,43,84,"2024-10-07"
3559,160,7,82,"2024-10-06"
3560,184,69,29,"2024-10-06"
3561,29,10,50,"2024-10-07"
3562,297,23,93,"2024-10-06"
3563,240,50,49,"2024-10-06"
3564,103,26,65,"2024-10-06"
3565,32,3,99,"2024-10-06"
3566,144,99,0,"2024-10-06"
3567,264,63,66,"2024-10-07"
3568,214,62,93,"2024-10-07"
3569,116,41,95,"2024-10-06"
3570,6,85,67,"2024-10-07"
3571,146,89,11,"2024-10-07"
3572,176,4,22,"2024-10-07"
3573,234,54,39,"2024-10-06"
3574,59,73,20,"2024-10-07"
3575,46,13,22,"2024-10-06"
3576,254,16,43,"2024-10-07"
3577,227,46,43,"2024-10-06"
3578,9,13,77,"2024-10-06"
3579,42,97,44,"2024-10-07"
3580,145,86,11,"2024-10-06"
3581,113,35,89,"2024-10-07"
3582,38,20,45,"2024-10-06"
3583,274,67,35,"2024-10-06"
3584,193,41,10,"2024-10-07"
3585,266,96,72,"2024-10-07"
3586,37,68,85,"2024-10-07"
3587,252,47,82,"2024-10-07"
3588,263,11,18,"2024-10-06"
3589,237,65,45,"2024-10-07"
3590,31,4,57,"2024-10-07"
3591,258,24,61,"2024-10-06"
3592,75,59,76,"2024-10-06"
3593,214,26,49,"2024-10-06"
3594,294,49,80,"2024-10-06"
3595,3,6,61,"2024-10-06"
3596,121,95,12,"2024-10-07"
3597,200,96,56,"2024-10-06"
3598,30,96,22,"2024-10-07"
3599,122,8,75,"2024-10-06"
3600,206,33,10,"2024-10-07"
3601,92,44,42,"2024-10-07"
3602,109,38,100,"2024-10-07"
3603,251,41,2,"2024-10-07"
3604,82,59,44,"2024-10-06"
3605,17,5,98,"2024-10-06"
3606,43,79,13,"2024-10-07"
3607,267,35,49,"2024-10-06"
3608,192,90,34,"2024-10-07"
3609,235,12,27,"2024-10-06"
3610,75,46,99,"2024-10-06"
3611,235,16,6,"2024-10-07"
3612,134,50,38,"2024-10-06"
3613,108,56,45,"2024-10-06"
3614,298,21,16,"2024-10-07"
3615,13,7,25,"2024-10-06"
3616,149,44,79,"2024-10-06"
3617,105,21,89,"2024-10-07"
3618,34,85,87,"2024-10-06"
3619,299,76,63,"2024-10-07"
3620,227,60,87,"2024-10-06"
3621,253,61,95,"2024-10-07"
3622,253,44,94,"2024-10-07"
3623,105,87,13,"2024-10-06"
3624,83,55,7,"2024-10-06"
3625,47,89,60,"2024-10-06"
3626,180,85,93,"2024-10-06"
3627,79,44,76,"2024-10-06"
3628,183,51,35,"2024-10-06"
3629,215,5,60,"2024-10-06"
3630,35,79,44,"2024-10-07"
3631,215,17,37,"2024-10-06"
3632,20,18,4,"2024-10-07"
3633,38,68,60,"2024-10-06"
3634,276,89,88,"2024-10-06"
3635,77,74,7,"2024-10-07"
3636,166,97,18,"2024-10-07"
3637,168,86,35,"2024-10-07"
3638,139,95,9,"2024-10-06"
3639,135,92,55,"2024-10-07"
3640,18,1,80,"2024-10-07"
3641,251,43,75,"2024-10-07"
3642,42,58,24,"2024-10-07"
3643,60,22,93,"2024-10-07"
3644,192,33,80,"2024-10-07"
3645,148,91,90,"2024-10-07"
3646,153,12,41,"2024-10-06"
3647,89,94,6,"2024-10-07"
3648,300,39,88,"2024-10-06"
3649,182,84,0,"2024-10-06"
3650,46,54,80,"2024-10-07"
3651,273,97,57,"2024-10-07"
3652,146,9,56,"2024-10-06"
3653,192,80,34,"2024-10-06"
3654,189,97,7,"2024-10-06"
3655,161,66,33,"2024-10-07"
3656,136,26,28,"2024-10-06"
3657,276,6,39,"2024-10-07"
3658,203,45,63,"2024-10-07"
3659,130,79,55,"2024-10-06"
3660,67,52,5,"2024-10-07"
3661,76,57,17,"2024-10-06"
3662,58,81,40,"2024-10-07"
3663,190,53,42,"2024-10-07"
3664,160,89,67,"2024-10-06"
3665,151,90,72,"2024-10-07"
3666,170,29,36,"2024-10-07"
3667,153,77,77,"2024-10-06"
3668,188,6,36,"2024-10-07"
3669,113,76,47,"2024-10-07"
3670,57,6,71,"2024-10-07"
3671,287,65,19,"2024-10-06"
3672,226,72,58,"2024-10-06"
3673,176,4,43,"2024-10-06"
3674,87,76,93,"2024-10-07"
3675,70,42,13,"2024-10-06"
3676,265,70,52,"2024-10-07"
3677,189,48,92,"2024-10-07"
3678,45,32,89,"2024-10-07"
3679,176,15,75,"2024-10-07"
3680,169,92,44,"2024-10-07"
3681,61,85,38,"2024-10-07"
3682,239,94,88,"2024-10-06"
3683,109,33,63,"2024-10-07"
3684,141,78,51,"2024-10-07"
3685,55,48,39,"2024-10-06"
3686,73,55,32,"2024-10-06"
3687,110,5,39,"2024-10-06"
3688,248,63,69,"2024-10-07"
3689,46,46,94,"2024-10-07"
3690,261,26,81,"2024-10-06"
3691,274,50,98,"2024-10-07"
