reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks,performanceScore
3315,106,35,4,1,1,1,3
3316,166,62,38,1,1,1,3
3317,24,55,89,0,1,0,1
3318,27,32,74,0,1,1,2
3319,164,39,1,0,1,1,2
3320,129,96,80,1,1,0,2
3321,62,14,31,1,1,1,3
3322,202,66,35,0,0,1,1
3323,247,37,24,0,0,1,1
3324,257,88,56,0,0,1,1
3325,98,56,87,1,1,1,3
3326,159,46,13,1,1,1,3
3327,174,50,53,1,1,1,3
3328,277,95,61,1,0,0,1
3329,181,19,60,1,0,1,2
3330,126,69,70,1,0,0,1
3331,146,34,0,0,1,1,2
3332,19,99,84,1,0,0,1
3333,161,54,7,0,0,0,0
3334,228,81,56,1,1,0,2
3335,222,24,65,1,0,1,2
3336,57,5,81,0,1,1,2
3337,205,6,60,1,1,0,2
3338,268,60,83,1,0,0,1
3339,144,69,58,1,0,1,2
3340,217,1,0,1,1,0,2
3341,81,39,15,0,1,0,1
3342,278,70,24,1,1,1,3
3343,271,78,90,1,0,1,2
3344,205,26,67,0,0,1,1
3345,133,51,10,1,1,1,3
3346,42,36,15,1,1,1,3
3347,246,41,78,0,1,1,2
3348,276,39,68,0,1,1,2
3349,131,25,2,1,1,0,2
3350,299,39,51,1,0,1,2
3351,240,85,56,1,1,0,2
3352,225,81,28,0,1,1,2
3353,136,2,30,0,1,1,2
3354,126,82,90,1,1,1,3
3355,208,57,8,0,0,0,0
3356,182,92,85,0,1,0,1
3357,38,16,66,1,0,0,1
3358,161,25,75,0,0,1,1
3359,124,97,94,0,1,0,1
3360,147,99,69,1,0,0,1
3361,101,14,77,0,0,1,1
3362,296,54,36,1,1,0,2
3363,40,71,34,1,0,0,1
3364,217,48,75,0,0,0,0
3365,192,58,14,1,1,0,2
3366,108,96,6,1,1,0,2
3367,57,51,42,0,1,1,2
3368,50,33,27,0,0,0,0
3369,235,83,75,1,1,1,3
3370,6,48,36,1,1,0,2
3371,233,25,74,0,0,1,1
3372,54,56,66,1,1,0,2
3373,30,95,70,0,1,0,1
3374,261,32,62,1,0,1,2
3375,166,27,50,0,0,0,0
3376,56,88,32,0,0,1,1
3377,166,88,91,1,0,0,1
3378,2,80,88,0,0,0,0
3379,280,38,57,0,1,0,1
3380,53,46,29,1,0,0,1
3381,128,8,9,1,0,1,2
3382,221,48,40,0,0,0,0
3383,27,19,19,0,0,0,0
3384,258,35,58,1,1,0,2
3385,181,19,98,0,0,1,1
3386,213,3,82,0,1,1,2
3387,183,89,72,0,1,1,2
3388,98,39,5,1,1,1,3
3389,34,31,5,0,0,1,1
3390,136,21,12,1,0,1,2
3391,112,5,70,0,1,1,2
3392,292,91,66,1,1,0,2
3393,84,100,36,0,1,1,2
3394,234,67,26,0,1,1,2
3395,284,24,27,0,0,1,1
3396,237,88,43,1,1,1,3
3397,174,25,92,1,0,1,2
3398,225,15,44,0,1,1,2
3399,135,36,80,0,0,0,0
3400,199,32,20,1,0,1,2
3401,226,79,41,0,0,0,0
3402,299,12,19,0,1,1,2
3403,92,83,80,1,0,1,2
3404,220,63,53,0,1,1,2
3405,104,37,95,0,0,1,1
3406,102,57,62,0,0,1,1
3407,68,54,11,0,1,1,2
3408,198,56,17,1,0,0,1
3409,122,2,52,0,0,0,0
3410,182,9,1,1,1,1,3
3411,210,48,94,1,0,0,1
3412,283,8,66,1,0,0,1
3413,75,73,64,1,0,1,2
3414,171,36,13,1,0,1,2
3415,146,42,58,1,1,0,2
3416,24,48,28,0,1,1,2
3417,272,99,86,0,0,1,1
3418,216,15,34,0,1,0,1
3419,270,22,79,1,1,0,2
3420,295,70,89,0,1,0,1
3421,264,1,15,1,0,1,2
3422,209,74,63,0,1,1,2
3423,246,83,31,1,0,1,2
3424,61,30,80,0,0,1,1
3425,49,12,96,1,1,1,3
3426,225,46,4,0,0,1,1
3427,258,48,48,0,0,1,1
3428,118,60,6,0,1,1,2
3429,226,57,50,0,0,1,1
3430,19,9,10,0,0,0,0
3431,171,89,100,1,1,0,2
3432,276,61,85,1,0,1,2
3433,208,69,23,1,0,1,2
3434,44,24,18,1,0,1,2
3435,273,55,5,1,1,1,3
3436,4,29,5,1,0,1,2
3437,208,56,21,1,0,0,1
3438,203,88,66,0,1,1,2
3439,226,76,1,1,0,1,2
3440,119,10,22,0,1,1,2
3441,262,10,64,1,1,0,2
3442,293,81,18,1,0,1,2
3443,165,32,22,1,1,1,3
3444,20,59,27,1,0,1,2
3445,281,8,96,1,1,0,2
3446,156,91,78,0,1,1,2
3447,214,46,59,0,1,1,2
3448,196,23,65,0,0,0,0
3449,257,19,45,1,0,0,1
3450,149,95,3,0,1,1,2
3451,192,35,79,0,1,1,2
3452,64,37,41,1,0,0,1
3453,155,42,16,0,1,0,1
3454,110,53,37,1,1,1,3
3455,41,7,56,0,1,1,2
3456,15,48,36,0,0,0,0
3457,195,76,12,1,1,1,3
3458,115,40,80,1,0,0,1
3459,260,58,35,1,0,1,2
3460,31,47,95,0,0,1,1
3461,111,57,96,0,0,0,0
3462,126,55,67,1,0,1,2
3463,267,97,30,0,0,1,1
3464,5,79,3,1,0,0,1
3465,214,4,68,0,0,0,0
3466,187,13,75,1,1,0,2
3467,142,55,82,1,0,0,1
3468,71,42,48,1,1,0,2
3469,148,91,64,1,0,1,2
3470,27,85,13,1,0,1,2
3471,72,16,42,0,0,1,1
3472,40,43,4,1,0,1,2
3473,123,57,72,0,1,0,1
3474,215,64,59,1,0,1,2
3475,77,50,40,0,1,0,1
3476,93,30,62,0,1,0,1
3477,8,9,48,1,1,1,3
3478,97,49,8,1,0,0,1
3479,124,71,29,0,0,1,1
3480,77,43,2,0,0,1,1
3481,110,87,71,0,0,1,1
3482,196,88,0,0,1,0,1
3483,265,97,83,0,1,0,1
3484,47,42,47,1,0,0,1
3485,256,2,99,1,0,1,2
3486,31,87,65,1,0,0,1
3487,185,50,16,1,0,1,2
3488,141,94,38,1,0,0,1
3489,296,20,76,1,1,0,2
3490,221,72,4,0,0,1,1
3491,13,74,75,0,0,0,0
3492,130,7,99,0,1,1,2
3493,198,7,84,0,0,1,1
3494,94,15,71,0,0,0,0
3495,179,3,7,1,0,1,2
3496,44,46,76,0,0,1,1
3497,156,2,61,1,1,0,2
3498,52,78,4,1,0,0,1
3499,120,88,28,1,1,0,2
3500,139,65,99,1,1,0,2
3501,50,78,3,1,0,1,2
3502,103,63,94,1,1,1,3
3503,90,20,37,1,0,0,1
3504,265,93,0,0,0,1,1
3505,83,28,54,1,1,1,3
3506,66,56,12,1,1,0,2
3507,83,5,42,0,0,0,0
3508,86,54,41,1,0,0,1
3509,120,60,11,1,1,1,3
3510,44,45,54,0,0,0,0
3511,280,53,91,0,1,1,2
3512,50,40,53,1,0,0,1
3513,174,73,27,0,1,0,1
3514,5,19,10,0,0,0,0
3515,150,48,47,0,0,1,1
3516,189,62,54,1,0,1,2
3517,104,90,13,0,0,0,0
3518,269,20,88,1,0,0,1
3519,170,67,97,0,0,1,1
3520,265,12,40,0,0,0,0
3521,287,85,97,1,1,0,2
3522,39,31,1,0,0,0,0
3523,63,68,12,1,0,1,2
3524,121,78,98,1,1,0,2
3525,233,18,59,0,0,1,1
3526,21,99,7,0,1,1,2
3527,49,25,21,1,1,0,2
3528,161,23,1,0,0,0,0
3529,99,40,40,1,1,1,3
3530,53,31,85,1,0,0,1
3531,189,41,26,1,0,0,1
3532,255,80,58,1,0,1,2
3533,100,49,82,1,0,0,1
3534,290,45,53,1,1,1,3
3535,136,61,96,1,1,0,2
3536,214,98,80,0,1,0,1
3537,40,55,79,0,0,0,0
3538,173,13,56,1,0,1,2
3539,183,90,98,1,1,1,3
3540,270,50,1,1,0,1,2
3541,2,7,14,0,0,1,1
3542,52,14,23,1,1,0,2
3543,119,94,38,0,1,0,1
3544,218,82,79,1,0,0,1
3545,180,35,96,1,0,1,2
3546,206,39,40,1,1,1,3
3547,145,21,5,0,0,0,0
3548,88,41,30,1,1,0,2
3549,218,94,17,1,0,1,2
3550,120,30,68,0,0,1,1
3551,10,64,93,0,0,1,1
3552,156,56,80,1,1,0,2
3553,277,43,12,0,1,1,2
3554,35,47,21,0,1,0,1
3555,98,32,33,1,0,1,2
3556,51,17,10,1,0,1,2
3557,255,1,23,1,0,1,2
3558,74,75,48,0,1,0,1
3559,215,18,73,0,1,0,1
3560,211,82,30,1,0,0,1
3561,70,13,7,1,0,1,2
3562,285,72,43,1,0,1,2
3563,227,48,100,1,1,0,2
3564,58,10,88,1,1,0,2
3565,9,100,33,1,0,0,1
3566,132,97,2,1,0,1,2
3567,174,9,82,1,1,0,2
3568,193,73,14,0,0,1,1
3569,119,49,56,1,1,1,3
3570,278,22,40,1,1,0,2
3571,199,63,91,0,1,0,1
3572,126,16,85,0,1,1,2
3573,173,7,50,1,0,0,1
3574,54,32,28,1,1,1,3
3575,156,9,50,0,1,0,1
3576,41,96,39,0,1,0,1
3577,253,65,23,1,1,0,2
3578,113,9,92,0,0,0,0
3579,152,18,95,0,0,0,0
3580,195,66,57,1,1,1,3
3581,167,68,73,0,0,1,1
3582,277,80,9,1,1,0,2
3583,143,6,26,0,0,0,0
3584,148,58,88,0,1,1,2
3585,64,63,68,0,1,0,1
3586,134,36,76,1,0,1,2
3587,89,20,4,0,1,1,2
3588,164,26,76,0,0,1,1
3589,59,84,71,0,1,1,2
3590,288,28,65,1,0,0,1
3591,219,11,12,0,1,1,2
3592,212,92,100,1,0,0,1
3593,153,31,92,0,1,1,2
3594,56,75,95,0,0,1,1
3595,127,52,53,1,0,1,2
3596,117,80,26,1,0,0,1
3597,99,73,33,0,0,1,1
3598,300,41,8,0,1,1,2
3599,10,46,56,0,0,0,0
3600,110,66,19,1,0,0,1
3601,259,69,50,0,0,1,1
3602,69,44,85,0,1,1,2
3603,24,85,37,1,1,0,2
3604,183,18,32,0,0,1,1
3605,233,47,89,1,1,1,3
3606,141,47,77,1,0,0,1
3607,89,84,3,1,1,0,2
3608,120,44,85,1,1,1,3
3609,143,54,63,1,1,0,2
3610,66,77,32,0,0,1,1
3611,232,5,79,0,1,0,1
3612,169,82,11,1,1,0,2
3613,186,29,90,0,1,1,2
3614,105,99,79,1,0,0,1
3615,38,1,19,1,1,1,3
3616,253,79,72,0,0,0,0
3617,281,62,51,0,0,0,0
3618,253,91,19,0,1,0,1
3619,39,23,9,1,1,1,3
3620,265,36,7,1,0,1,2
3621,237,90,6,1,1,0,2
3622,291,12,8,0,0,0,0
3623,239,42,98,0,1,0,1
3624,248,30,60,1,1,0,2
3625,89,91,27,0,0,0,0
3626,290,57,83,1,0,1,2
3627,140,48,76,1,1,0,2
3628,274,77,43,0,0,0,0
3629,293,69,6,1,0,0,1
3630,10,47,68,1,0,0,1
3631,24,61,49,1,1,0,2
3632,64,19,99,1,1,1,3
3633,100,33,47,1,0,0,1
3634,111,32,60,0,1,1,2
3635,86,1,8,1,1,0,2
3636,109,82,32,1,0,1,2
3637,294,47,31,1,0,0,1
3638,239,17,76,1,1,1,3
3639,180,52,29,1,0,1,2
3640,124,5,99,1,1,1,3
3641,95,68,52,0,0,0,0
3642,181,55,3,0,0,1,1
3643,212,83,55,0,1,1,2
3644,73,2,49,0,1,0,1
3645,166,28,78,0,0,1,1
3646,13,61,93,1,0,0,1
3647,67,75,64,1,1,1,3
3648,116,23,9,1,1,0,2
3649,123,97,82,0,0,0,0
3650,40,49,4,1,0,0,1
3651,55,19,63,0,1,1,2
3652,273,95,41,0,0,1,1
3653,154,49,83,0,0,1,1
3654,85,53,86,0,0,0,0
3655,277,39,30,0,0,1,1
3656,137,82,99,0,0,1,1
3657,55,45,10,1,0,0,1
3658,42,28,5,0,0,0,0
3659,170,24,27,0,1,0,1
3660,24,29,4,0,0,1,1
3661,189,1,93,1,0,1,2
3662,24,5,69,0,0,0,0
3663,13,10,0,0,1,0,1
3664,52,17,7,1,1,1,3
3665,36,87,26,1,1,1,3
3666,292,85,16,0,0,1,1
3667,253,90,93,1,1,1,3
3668,275,4,54,1,1,1,3
3669,245,37,55,0,0,1,1
3670,205,47,27,0,0,0,0
3671,131,83,71,1,0,1,2
3672,133,37,59,1,1,1,3
3673,295,36,12,0,1,0,1
3674,90,48,97,0,1,1,2
3675,208,93,46,1,0,1,2
3676,169,18,37,0,0,1,1
3677,223,66,99,0,0,0,0
3678,68,5,13,0,0,0,0
3679,119,97,89,0,1,1,2
3680,4,86,74,1,1,0,2
3681,244,59,96,1,1,0,2
3682,92,70,47,0,1,1,2
3683,131,50,76,0,1,0,1
3684,46,27,1,1,1,1,3
3685,47,92,90,1,0,1,2
3686,142,19,31,0,0,1,1
3687,177,93,45,1,0,0,1
3688,239,14,43,0,1,0,1
3689,269,40,95,1,0,0,1
3690,233,59,11,0,1,0,1
3691,109,47,34,1,0,0,1
3692,62,84,2,0,1,1,2
3693,195,17,50,0,1,0,1
3694,182,59,43,1,1,1,3
3695,247,26,47,1,1,0,2
3696,274,15,60,0,1,0,1
3697,72,96,67,1,1,1,3
3698,165,38,11,1,1,0,2
3699,230,77,37,0,0,1,1
3700,63,14,7,0,1,1,2
3701,171,6,13,0,0,1,1
3702,262,72,3,0,1,0,1
3703,62,91,23,1,1,0,2
3704,273,82,29,0,0,0,0
3705,197,80,52,0,0,1,1
3706,134,94,63,0,0,1,1
3707,21,91,67,0,0,0,0
3708,94,54,28,0,0,1,1
3709,88,25,67,1,1,0,2
3710,66,59,1,0,1,0,1
3711,68,75,17,0,0,0,0
3712,81,79,73,1,1,0,2
3713,150,83,18,1,0,1,2
3714,130,21,24,1,1,0,2
3715,207,3,74,1,1,0,2
3716,1,34,65,0,0,1,1
3717,158,8,68,0,1,0,1
3718,149,81,10,1,0,1,2
3719,217,45,9,0,1,1,2
3720,223,3,41,1,1,1,3
3721,135,37,95,0,1,1,2
3722,207,62,76,0,0,1,1
3723,169,63,37,1,1,1,3
3724,242,86,51,0,1,1,2
3725,104,19,66,0,1,0,1
3726,60,31,73,1,0,0,1
3727,99,16,51,0,1,0,1
3728,224,60,88,0,0,0,0
3729,183,88,5,1,1,0,2
3730,290,7,85,0,1,1,2
3731,92,59,40,0,0,1,1
3732,281,54,91,1,1,0,2
3733,123,100,86,0,0,1,1
3734,232,55,11,0,1,1,2
3735,162,67,53,1,0,1,2
3736,262,11,19,1,0,1,2
3737,259,7,83,1,0,1,2
3738,151,97,59,1,1,0,2
3739,235,95,94,0,1,1,2
3740,167,2,74,1,1,0,2
3741,167,37,63,1,0,0,1
3742,152,3,86,0,1,1,2
3743,60,13,86,1,1,1,3
3744,104,62,23,0,1,0,1
3745,134,3,58,0,0,1,1
3746,200,52,60,1,0,1,2
3747,208,92,64,0,1,0,1
3748,179,9,24,1,0,0,1
3749,222,36,38,1,0,0,1
3750,57,31,64,0,0,0,0
3751,17,81,28,1,0,1,2
3752,99,60,67,1,1,0,2
3753,8,9,27,0,0,0,0
3754,161,45,24,0,1,1,2
3755,216,13,21,1,0,0,1
3756,124,89,12,1,1,0,2
3757,274,12,84,0,0,1,1
3758,17,74,79,1,0,1,2
3759,97,11,77,1,1,0,2
3760,55,93,88,1,0,0,1
3761,171,98,3,1,0,1,2
3762,64,31,50,1,1,1,3
3763,216,94,42,0,1,0,1
3764,189,35,89,1,1,0,2
3765,215,66,90,0,1,0,1
3766,251,62,64,0,0,1,1
3767,156,85,79,1,1,1,3
3768,81,32,23,0,1,0,1
3769,122,49,47,0,1,1,2
3770,104,28,68,1,1,0,2
3771,263,66,29,0,1,1,2
3772,270,100,39,0,0,1,1
3773,113,49,7,1,0,1,2
3774,85,45,58,0,1,0,1
3775,24,12,24,1,1,1,3
3776,181,76,59,0,1,1,2
3777,247,16,22,0,0,0,0
3778,1,39,49,1,1,0,2
3779,258,80,61,1,1,0,2
3780,209,81,53,1,1,1,3
3781,45,96,45,0,0,0,0
3782,233,100,72,1,0,1,2
3783,53,63,52,0,0,1,1
3784,269,69,84,0,0,0,0
3785,247,5,42,0,1,0,1
3786,160,10,13,1,1,1,3
3787,271,89,32,0,1,0,1
3788,55,5,67,1,1,1,3
3789,192,75,78,1,0,1,2
3790,85,19,97,1,0,1,2
3791,206,20,46,0,0,1,1
3792,118,76,85,1,1,1,3
3793,84,92,44,0,0,0,0
3794,208,89,44,0,1,1,2
3795,173,51,41,0,0,1,1
3796,270,32,85,0,0,0,0
3797,124,58,6,0,1,1,2
3798,105,65,48,1,1,1,3
3799,256,96,64,0,1,1,2
3800,169,46,99,0,1,1,2
3801,197,53,63,0,1,0,1
3802,290,31,42,0,1,0,1
3803,121,73,90,0,0,0,0
3804,12,89,64,0,0,0,0
3805,56,18,77,1,0,1,2
3806,76,21,32,1,0,0,1
3807,37,27,64,1,1,1,3
3808,121,32,75,1,1,1,3
3809,173,44,55,1,1,0,2
3810,260,76,97,0,1,1,2
3811,101,35,18,1,1,0,2
3812,246,63,48,0,0,0,0
3813,80,23,67,0,0,0,0
3814,73,41,14,1,1,0,2
3815,122,42,29,1,0,0,1
3816,242,18,40,1,1,1,3
3817,116,100,22,1,0,0,1
3818,206,62,42,0,0,0,0
3819,171,96,79,1,1,1,3
3820,192,27,35,0,1,0,1
3821,76,48,50,1,1,0,2
3822,278,95,31,0,1,0,1
3823,232,76,84,1,0,1,2
3824,232,70,29,1,0,0,1
3825,60,18,95,1,1,1,3
3826,272,66,20,0,1,0,1
3827,72,30,6,1,0,1,2
3828,195,91,70,1,0,1,2
3829,230,88,35,0,1,1,2
3830,230,97,83,1,1,0,2
3831,100,76,10,1,1,0,2
3832,151,77,24,0,0,0,0
3833,212,18,15,0,0,1,1
3834,186,42,74,1,1,0,2
3835,57,75,13,0,1,1,2
3836,260,81,28,0,1,1,2
3837,18,98,43,0,1,1,2
3838,23,3,47,0,0,0,0
3839,150,59,40,0,0,0,0
3840,125,14,57,1,0,0,1
3841,122,20,100,1,0,0,1
3842,40,35,22,1,0,0,1
3843,250,44,12,0,1,0,1
3844,121,88,4,0,0,1,1
3845,32,58,57,0,1,0,1
3846,185,78,73,0,1,0,1
3847,123,73,26,0,1,0,1
3848,205,38,74,1,1,0,2
3849,38,81,64,1,0,0,1
3850,128,57,92,0,0,0,0
3851,261,20,33,1,1,1,3
3852,155,8,44,1,0,1,2
3853,180,15,87,0,0,1,1
3854,12,23,20,1,1,1,3
3855,252,3,43,0,1,0,1
3856,159,62,83,1,1,0,2
3857,102,43,92,0,0,1,1
3858,162,78,61,1,1,0,2
3859,159,47,35,0,1,1,2
3860,188,71,52,1,1,0,2
3861,122,72,70,0,0,0,0
3862,243,90,71,1,0,0,1
3863,79,55,5,0,0,0,0
3864,103,34,56,1,1,0,2
3865,48,58,35,1,0,0,1
3866,74,9,88,0,0,1,1
3867,17,83,9,1,0,1,2
3868,248,13,94,1,0,1,2
3869,167,89,80,1,1,0,2
3870,11,54,37,1,0,1,2
3871,122,70,85,0,0,1,1
3872,20,63,20,0,0,0,0
3873,243,54,70,1,0,0,1
3874,83,61,71,0,0,0,0
3875,153,89,23,0,0,1,1
3876,8,60,74,0,1,1,2
3877,283,39,13,0,1,1,2
3878,65,77,37,1,0,0,1
3879,3,64,81,1,0,0,1
3880,45,8,8,1,1,1,3
3881,32,2,15,1,1,0,2
3882,33,3,22,1,1,0,2
3883,75,29,55,0,0,1,1
3884,8,91,11,1,0,1,2
3885,209,92,78,0,0,1,1
3886,277,39,34,1,0,1,2
3887,221,49,47,1,1,1,3
3888,152,51,92,1,0,0,1
3889,259,24,54,0,0,1,1
3890,109,52,45,1,0,1,2
3891,116,14,60,0,1,1,2
3892,186,73,61,0,0,1,1
3893,109,9,99,1,0,0,1
3894,206,47,15,1,1,0,2
3895,136,23,21,0,1,0,1
3896,197,23,80,1,0,1,2
3897,284,96,91,0,1,0,1
3898,10,46,28,1,0,1,2
3899,229,82,71,1,1,0,2
3900,8,87,9,1,0,0,1
3901,241,90,39,0,1,1,2
3902,238,84,92,0,0,1,1
3903,39,97,93,1,0,1,2
3904,107,92,7,0,1,0,1
3905,147,85,64,0,0,1,1
3906,267,87,42,1,0,1,2
3907,142,73,68,1,1,0,2
3908,90,11,42,0,1,0,1
3909,22,16,67,0,0,1,1
3910,213,4,54,0,0,0,0
3911,10,22,94,1,1,0,2
3912,85,59,88,0,1,1,2
3913,200,46,59,0,1,1,2
3914,75,82,32,1,0,0,1
3915,204,5,76,0,0,1,1
3916,137,46,13,1,0,1,2
3917,65,16,50,1,1,1,3
3918,162,30,24,0,1,1,2
3919,12,71,52,0,1,1,2
3920,76,7,71,1,0,1,2
3921,14,28,96,1,0,0,1
3922,176,14,44,0,0,1,1
3923,249,54,89,1,0,1,2
3924,80,99,71,1,1,1,3
3925,231,84,40,0,1,1,2
3926,4,39,12,1,1,1,3
3927,149,91,5,1,1,1,3
3928,58,91,41,1,1,0,2
3929,129,73,11,1,1,0,2
3930,222,100,82,1,0,1,2
3931,129,12,39,1,1,1,3
3932,163,41,47,0,0,0,0
3933,196,47,4,1,0,0,1
3934,67,13,13,1,1,0,2
3935,270,59,29,1,1,1,3
3936,166,92,96,1,1,1,3
3937,94,13,90,0,1,1,2
3938,253,87,66,0,0,1,1
3939,88,5,51,0,0,0,0
3940,163,12,76,0,0,0,0
3941,205,80,35,0,0,0,0
3942,237,21,64,1,1,0,2
3943,286,20,98,1,0,1,2
3944,175,95,88,0,1,0,1
3945,64,61,28,1,0,1,2
3946,214,15,93,1,0,1,2
3947,78,8,20,1,1,0,2
3948,2,63,33,0,0,1,1
3949,189,90,15,0,0,1,1
3950,85,4,3,0,1,1,2
3951,219,11,36,0,1,0,1
3952,19,33,54,0,0,0,0
3953,191,80,25,0,1,0,1
3954,175,20,75,1,0,0,1
3955,205,67,23,1,0,0,1
3956,121,38,14,0,1,0,1
3957,264,79,93,0,0,0,0
3958,99,30,21,1,1,1,3
3959,289,41,89,1,1,1,3
3960,37,48,79,0,0,0,0
3961,84,11,96,0,0,0,0
3962,120,31,86,1,1,1,3
3963,166,57,50,1,1,0,2
3964,21,55,19,0,0,1,1
3965,58,87,32,0,1,1,2
3966,252,26,96,0,1,0,1
3967,27,61,14,0,0,1,1
3968,94,1,94,1,1,0,2
3969,174,29,26,1,0,0,1
3970,173,71,99,0,0,1,1
3971,271,34,41,1,1,0,2
3972,69,76,76,1,0,0,1
3973,197,83,35,1,1,1,3
3974,194,19,79,0,1,1,2
3975,51,81,81,0,0,1,1
3976,36,5,5,1,1,1,3
3977,191,83,19,1,1,0,2
3978,241,50,59,1,0,1,2
3979,123,92,70,1,0,0,1
3980,157,23,47,0,1,1,2
3981,223,29,92,1,1,0,2
3982,30,30,86,1,1,1,3
3983,3,4,56,0,0,0,0
3984,184,96,0,0,1,1,2
3985,194,13,77,0,0,1,1
3986,170,1,76,0,0,1,1
3987,42,71,60,0,1,0,1
3988,34,18,89,0,0,1,1
3989,244,21,95,0,1,0,1
3990,90,29,21,1,1,0,2
3991,199,73,63,0,0,1,1
3992,137,80,22,0,1,1,2
3993,181,82,28,1,0,1,2
3994,56,41,67,1,0,1,2
3995,271,45,29,1,1,1,3
3996,79,20,3,1,1,0,2
3997,206,62,99,1,1,0,2
3998,33,95,4,0,0,0,0
3999,259,71,10,1,0,0,1
4000,160,88,36,1,1,1,3
4001,82,20,84,1,1,1,3
4002,198,76,43,1,1,1,3
4003,48,25,87,1,1,1,3
4004,75,36,78,0,0,1,1
4005,95,8,4,1,1,1,3
4006,240,44,42,0,1,0,1
4007,65,35,77,1,1,1,3
4008,39,95,88,0,0,0,0
4009,183,95,68,0,1,0,1
4010,105,55,46,0,0,0,0
4011,127,62,97,0,1,0,1
4012,240,26,68,1,1,1,3
4013,114,20,21,1,0,1,2
4014,90,34,44,0,0,0,0
4015,149,52,85,0,0,0,0
4016,115,8,75,0,0,0,0
4017,240,47,69,0,0,1,1
4018,267,56,80,1,0,1,2
4019,65,82,64,0,1,1,2
4020,57,51,9,1,0,1,2
4021,38,9,29,1,0,1,2
4022,47,64,13,1,0,1,2
4023,171,47,22,1,1,0,2
4024,192,20,3,1,0,0,1
4025,264,76,49,0,1,0,1
4026,12,39,78,1,0,0,1
4027,111,83,45,1,0,0,1
4028,159,92,16,1,1,1,3
4029,276,95,71,0,0,1,1
4030,31,63,29,1,1,0,2
4031,83,48,44,0,0,1,1
4032,232,1,81,1,1,0,2
4033,232,30,74,1,1,0,2
4034,117,45,9,1,1,1,3
4035,250,74,11,0,1,1,2
4036,55,84,10,1,1,0,2
4037,235,43,97,1,0,0,1
4038,118,30,59,0,0,1,1
4039,122,47,87,0,1,0,1
4040,215,93,46,0,0,1,1
4041,237,28,48,0,0,1,1
4042,93,70,83,1,1,1,3
4043,185,70,37,1,0,1,2
4044,136,48,89,0,0,0,0
4045,14,31,25,1,0,0,1
4046,36,97,75,1,0,1,2
4047,234,84,71,0,0,0,0
4048,87,52,62,1,0,1,2
4049,164,16,82,1,0,1,2
4050,63,27,47,1,0,1,2
4051,101,48,61,1,0,0,1
4052,208,8,99,0,1,1,2
4053,36,68,4,0,1,0,1
4054,145,79,85,1,1,0,2
4055,274,90,75,1,1,0,2
4056,174,83,88,1,1,1,3
4057,107,59,19,0,0,1,1
4058,136,55,76,0,1,1,2
4059,89,16,6,1,0,1,2
4060,71,28,72,0,0,1,1
4061,12,53,40,0,0,1,1
4062,84,5,66,1,1,1,3
4063,274,93,80,1,0,1,2
4064,205,96,3,0,0,0,0
4065,166,6,23,0,1,1,2
4066,37,91,49,1,1,1,3
4067,158,97,80,0,0,1,1
4068,130,85,54,0,1,1,2
4069,137,81,41,1,1,0,2
4070,213,88,10,0,1,1,2
4071,26,19,21,0,0,0,0
4072,209,97,41,1,1,1,3
4073,73,24,20,0,1,0,1
4074,152,76,83,0,1,1,2
4075,203,18,87,1,1,0,2
4076,44,89,76,0,1,0,1
4077,114,19,62,1,1,1,3
4078,193,79,77,1,1,1,3
4079,169,65,42,0,1,0,1
4080,139,58,60,1,1,1,3
4081,192,39,19,1,1,1,3
4082,218,50,23,1,1,0,2
4083,7,47,59,1,1,0,2
4084,293,6,47,1,1,1,3
4085,32,77,16,1,0,0,1
4086,183,85,51,1,0,1,2
4087,45,99,31,1,0,1,2
4088,242,43,70,1,0,0,1
4089,45,69,55,0,1,0,1
4090,252,100,14,1,0,0,1
4091,220,23,34,0,1,1,2
4092,178,77,66,0,0,1,1
4093,143,10,17,1,1,1,3
4094,275,71,72,0,1,1,2
4095,4,2,36,0,1,1,2
4096,82,33,13,1,1,0,2
4097,91,50,22,0,0,0,0
4098,25,51,54,0,1,0,1
4099,214,66,100,1,1,1,3
4100,225,25,57,0,1,1,2
4101,111,65,28,0,0,1,1
4102,286,55,98,0,0,1,1
4103,82,1,43,1,0,1,2
4104,260,22,68,0,1,0,1
4105,292,47,91,0,1,0,1
4106,199,88,28,0,1,0,1
4107,10,91,46,0,1,1,2
4108,208,12,54,1,1,1,3
4109,77,14,69,1,0,1,2
4110,197,35,2,0,0,1,1
4111,284,40,42,1,1,0,2
4112,59,77,12,1,0,0,1
4113,58,73,25,0,0,0,0
4114,139,48,40,0,0,0,0
4115,161,43,24,1,0,0,1
4116,122,29,80,0,0,0,0
4117,8,26,74,0,1,1,2
4118,8,79,20,1,0,1,2
4119,207,95,34,0,0,0,0
4120,195,76,57,1,1,1,3
4121,165,88,51,1,1,1,3
4122,18,39,9,1,1,0,2
4123,75,85,53,0,1,0,1
4124,132,86,9,0,1,0,1
4125,61,13,81,1,1,1,3
4126,38,32,97,0,0,0,0
4127,67,21,12,1,0,0,1
4128,47,36,62,0,0,0,0
4129,153,95,37,1,0,1,2
4130,258,14,90,0,1,0,1
4131,194,48,55,1,1,0,2
4132,285,16,3,0,1,0,1
4133,145,37,61,0,1,0,1
4134,55,21,28,1,1,0,2
